item	item_index	1	2	3	4	5	6	model	lang
It is important to her to plan her activities independently.	30	0.012289530597627163	0.2204219251871109	0.25144901871681213	0.27794262766838074	0.13350756466388702	0.10438942909240723	facebook/bart-large-mnli	en
It is important to her to follow rules even when no-one is watching.	31	0.007593546062707901	0.09434991329908371	0.3081444501876831	0.26482632756233215	0.20277193188667297	0.12231381237506866	facebook/bart-large-mnli	en
It is important to her to be very successful.	32	0.013692962005734444	0.1301054209470749	0.3161419928073883	0.27912959456443787	0.12363548576831818	0.13729456067085266	facebook/bart-large-mnli	en
It is important to her to follow her family’s customs or the customs of a religion.	33	0.01718939282000065	0.18550445139408112	0.2623027563095093	0.2474869191646576	0.1892920583486557	0.09822435677051544	facebook/bart-large-mnli	en
It is important to her to listen to and understand people who are different from her.	34	0.02683960646390915	0.6969783902168274	0.0976647213101387	0.07585056126117706	0.04692573845386505	0.055741049349308014	facebook/bart-large-mnli	en
It is important to her to have a strong state that can defend its citizens.	35	0.018023598939180374	0.15050631761550903	0.25749361515045166	0.26733559370040894	0.19641652703285217	0.11022429913282394	facebook/bart-large-mnli	en
It is important to her to enjoy life’s pleasures.	36	0.008318787440657616	0.11940912157297134	0.280161052942276	0.31438469886779785	0.15864820778369904	0.1190781369805336	facebook/bart-large-mnli	en
It is important to her that every person in the world have equal opportunities in life.	37	0.016774963587522507	0.13920488953590393	0.28641441464424133	0.2787550687789917	0.17413824796676636	0.10471244156360626	facebook/bart-large-mnli	en
It is important to her to be humble.	38	0.006895887199789286	0.11709876358509064	0.27768802642822266	0.33305037021636963	0.176503524184227	0.08876337110996246	facebook/bart-large-mnli	en
It is important to her to figure things out herself.	39	0.009677290916442871	0.14692546427249908	0.2970537543296814	0.2582772374153137	0.148207426071167	0.13985872268676758	facebook/bart-large-mnli	en
It is important to her to honor the traditional practices of her culture.	40	0.018274815753102303	0.19250570237636566	0.25607791543006897	0.29178667068481445	0.13803675770759583	0.10331809520721436	facebook/bart-large-mnli	en
It is important to her to be the one who tells others what to do.	41	0.01820562034845352	0.15096496045589447	0.3034361004829407	0.24995756149291992	0.18209308385849	0.09534268826246262	facebook/bart-large-mnli	en
It is important to her to obey all the laws.	42	0.011068657971918583	0.11122720688581467	0.28065723180770874	0.2660575807094574	0.20677675306797028	0.12421255558729172	facebook/bart-large-mnli	en
It is important to her to have all sorts of new experiences.	43	0.009859991259872913	0.11769875138998032	0.30020350217819214	0.2911856770515442	0.13373702764511108	0.14731504023075104	facebook/bart-large-mnli	en
It is important to her to own expensive things that show her wealth	44	0.02624085545539856	0.12939274311065674	0.3595072031021118	0.18418607115745544	0.18308734893798828	0.11758576333522797	facebook/bart-large-mnli	en
It is important to her to protect the natural environment from destruction or pollution.	45	0.012897945009171963	0.19044941663742065	0.23117192089557648	0.30675533413887024	0.15705129504203796	0.10167408734560013	facebook/bart-large-mnli	en
It is important to her to take advantage of every opportunity to have fun.	46	0.0057001868262887	0.06231126934289932	0.33438631892204285	0.27252480387687683	0.1742364913225174	0.15084093809127808	facebook/bart-large-mnli	en
It is important to her to concern herself with every need of her dear ones.	47	0.007702038157731295	0.08883772790431976	0.2640969753265381	0.2860853374004364	0.22019176185131073	0.133086159825325	facebook/bart-large-mnli	en
It is important to her that people recognize what she achieves.	48	0.0191958025097847	0.22710469365119934	0.28110992908477783	0.21970795094966888	0.1380908191204071	0.11479080468416214	facebook/bart-large-mnli	en
It is important to her never to be humiliated.	49	0.021435698494315147	0.19661083817481995	0.26937344670295715	0.2948119044303894	0.13403700292110443	0.0837310403585434	facebook/bart-large-mnli	en
It is important to her that her country protect itself against all threats.	50	0.0227139201015234	0.19932101666927338	0.24593718349933624	0.2669421136379242	0.1649346500635147	0.10015113651752472	facebook/bart-large-mnli	en
It is important to her never to make other people angry.	51	0.01994149386882782	0.21817581355571747	0.2521840035915375	0.30710816383361816	0.12028458714485168	0.08230588585138321	facebook/bart-large-mnli	en
It is important to her that everyone be treated justly, even people she doesn’t know.	52	0.009307869710028172	0.10073493421077728	0.2807263731956482	0.27863264083862305	0.1899760663509369	0.14062215387821198	facebook/bart-large-mnli	en
It is important to her to avoid anything dangerous.	53	0.014420361258089542	0.1596820205450058	0.27521073818206787	0.34463417530059814	0.10752549022436142	0.09852711856365204	facebook/bart-large-mnli	en
It is important to her to be satisfied with what she has and not ask for more.	54	0.014178606681525707	0.10178163647651672	0.28519925475120544	0.33824092149734497	0.16465575993061066	0.09594376385211945	facebook/bart-large-mnli	en
It is important to her that all her friends and family can rely on her completely.	55	0.012224597856402397	0.09318879246711731	0.31499165296554565	0.25863146781921387	0.1921098530292511	0.12885360419750214	facebook/bart-large-mnli	en
It is important to her to be free to choose what she does by herself.	56	0.018866559490561485	0.19810698926448822	0.23956406116485596	0.3105083405971527	0.1460457742214203	0.0869082659482956	facebook/bart-large-mnli	en
It is important to her to accept people even when she disagrees with them.	57	0.00844647642225027	0.11626233160495758	0.27615755796432495	0.27335479855537415	0.19199725985527039	0.13378159701824188	facebook/bart-large-mnli	en
It is important to her to form her views independently.	1	0.03542330488562584	0.4291953146457672	0.15613636374473572	0.1024734228849411	0.17626351118087769	0.10050807148218155	valhalla/distilbart-mnli-12-1	en
It is important to her that her country is secure and stable.	2	0.04741040617227554	0.3430543839931488	0.1873820424079895	0.1474899798631668	0.16412650048732758	0.11053666472434998	valhalla/distilbart-mnli-12-1	en
It is important to her to have a good time.	3	0.027933482080698013	0.19790047407150269	0.24278876185417175	0.1655282974243164	0.19663751125335693	0.1692114621400833	valhalla/distilbart-mnli-12-1	en
It is important to her to avoid upsetting other people.	4	0.030479468405246735	0.32195213437080383	0.20490765571594238	0.14962418377399445	0.1775083839893341	0.11552821099758148	valhalla/distilbart-mnli-12-1	en
It is important to her that the weak and vulnerable in society be protected.	5	0.04262060672044754	0.250312864780426	0.2482539862394333	0.1234542727470398	0.19809912145137787	0.1372591257095337	valhalla/distilbart-mnli-12-1	en
It is important to her that people do what she says they should.	6	0.032507091760635376	0.14418435096740723	0.2572762370109558	0.20840080082416534	0.20640623569488525	0.151225283741951	valhalla/distilbart-mnli-12-1	en
It is important to her never to think she deserves more than other people.	7	0.04729452356696129	0.42112407088279724	0.1715168058872223	0.08449440449476242	0.17033188045024872	0.10523835569620132	valhalla/distilbart-mnli-12-1	en
It is important to her to care for nature.	8	0.03304324671626091	0.33542853593826294	0.1746746003627777	0.17645977437496185	0.16243764758110046	0.11795622110366821	valhalla/distilbart-mnli-12-1	en
It is important to her that no one should ever shame her.	9	0.04459673538804054	0.26083698868751526	0.22049424052238464	0.1319049745798111	0.21635499596595764	0.1258121281862259	valhalla/distilbart-mnli-12-1	en
It is important to her always to look for different things to do.	10	0.02936200238764286	0.24344544112682343	0.2896995544433594	0.10339716076850891	0.1650334745645523	0.1690622717142105	valhalla/distilbart-mnli-12-1	en
It is important to her to take care of people she is close to.	11	0.02949221059679985	0.20801636576652527	0.2229400873184204	0.15933716297149658	0.1725313365459442	0.20768281817436218	valhalla/distilbart-mnli-12-1	en
It is important to her to have the power that money can bring.	12	0.03505697846412659	0.254313200712204	0.2535015046596527	0.10632644593715668	0.18795758485794067	0.16284425556659698	valhalla/distilbart-mnli-12-1	en
It is very important to her to avoid disease and protect her health.	13	0.04852558672428131	0.37862569093704224	0.18413767218589783	0.12211599200963974	0.15812213718891144	0.10847295075654984	valhalla/distilbart-mnli-12-1	en
It is important to her to be tolerant toward all kinds of people and groups.	14	0.03222199156880379	0.24245306849479675	0.23330366611480713	0.13718807697296143	0.1885107457637787	0.16632241010665894	valhalla/distilbart-mnli-12-1	en
It is important to her never to violate rules or regulations.	15	0.045121461153030396	0.2923393249511719	0.20281845331192017	0.13631731271743774	0.1858244687318802	0.13757890462875366	valhalla/distilbart-mnli-12-1	en
It is important to her to make her own decisions about her life.	16	0.03751504048705101	0.3328692317008972	0.2110515534877777	0.10288764536380768	0.21519283950328827	0.10048360377550125	valhalla/distilbart-mnli-12-1	en
It is important to her to have ambitions in life.	17	0.02611698769032955	0.2390170395374298	0.2556706368923187	0.1380554586648941	0.1997906118631363	0.14134931564331055	valhalla/distilbart-mnli-12-1	en
It is important to her to maintain traditional values and ways of thinking.	18	0.023898515850305557	0.23281683027744293	0.21223241090774536	0.24513505399227142	0.1327255219221115	0.1531916707754135	valhalla/distilbart-mnli-12-1	en
It is important to her that people she knows have full confidence in her.	19	0.026069892570376396	0.13743190467357635	0.2584521770477295	0.16133955121040344	0.22343212366104126	0.19327440857887268	valhalla/distilbart-mnli-12-1	en
It is important to her to be wealthy.	20	0.04272659868001938	0.2760501503944397	0.236045241355896	0.13290664553642273	0.1823955625295639	0.12987583875656128	valhalla/distilbart-mnli-12-1	en
It is important to her to take part in activities to defend nature.	21	0.0305893924087286	0.373823881149292	0.1889832466840744	0.13075672090053558	0.1799740344285965	0.09587272256612778	valhalla/distilbart-mnli-12-1	en
It is important to her never to annoy anyone.	22	0.030468683689832687	0.29561740159988403	0.18450996279716492	0.1829206645488739	0.15093782544136047	0.1555454283952713	valhalla/distilbart-mnli-12-1	en
It is important to her to develop her own opinions.	23	0.030379096046090126	0.36736392974853516	0.18061602115631104	0.11464206874370575	0.20423181354999542	0.10276703536510468	valhalla/distilbart-mnli-12-1	en
It is important to her to protect her public image.	24	0.03924334794282913	0.35416078567504883	0.1547088325023651	0.12062737345695496	0.2270083874464035	0.10425129532814026	valhalla/distilbart-mnli-12-1	en
It is very important to her to help the people dear to her.	25	0.03653831407427788	0.23991572856903076	0.20125050842761993	0.15757881104946136	0.16923587024211884	0.19548071920871735	valhalla/distilbart-mnli-12-1	en
It is important to her to be personally safe and secure.	26	0.03408472239971161	0.24891763925552368	0.2003326267004013	0.1564577966928482	0.21754193305969238	0.142665296792984	valhalla/distilbart-mnli-12-1	en
It is important to her to be a dependable and trustworthy friend.	27	0.022077344357967377	0.1187472864985466	0.25746676325798035	0.21135149896144867	0.20325793325901031	0.18709920346736908	valhalla/distilbart-mnli-12-1	en
It is important to her to take risks that make life exciting.	28	0.025569405406713486	0.28180086612701416	0.29484161734580994	0.06591714918613434	0.1587868332862854	0.17308419942855835	valhalla/distilbart-mnli-12-1	en
It is important to her to have the power to make people do what she wants.	29	0.027747182175517082	0.16079136729240417	0.28025051951408386	0.11622568219900131	0.18989117443561554	0.22509410977363586	valhalla/distilbart-mnli-12-1	en
It is important to her to plan her activities independently.	30	0.029572054743766785	0.35728320479393005	0.1795528531074524	0.12271548062562943	0.19005903601646423	0.12081734836101532	valhalla/distilbart-mnli-12-1	en
It is important to her to follow rules even when no-one is watching.	31	0.015045068226754665	0.17752137780189514	0.2722955644130707	0.10512435436248779	0.27178293466567993	0.158230721950531	valhalla/distilbart-mnli-12-1	en
It is important to her to be very successful.	32	0.029786180704832077	0.20308488607406616	0.2649279832839966	0.15684077143669128	0.18511700630187988	0.1602432131767273	valhalla/distilbart-mnli-12-1	en
It is important to her to follow her family’s customs or the customs of a religion.	33	0.06079668179154396	0.41894397139549255	0.17551761865615845	0.0679515078663826	0.15966051816940308	0.11712969839572906	valhalla/distilbart-mnli-12-1	en
It is important to her to listen to and understand people who are different from her.	34	0.044057272374629974	0.8475651144981384	0.03886684030294418	0.019618496298789978	0.02956341952085495	0.020328810438513756	valhalla/distilbart-mnli-12-1	en
It is important to her to have a strong state that can defend its citizens.	35	0.041310135275125504	0.37369558215141296	0.17385421693325043	0.08419200032949448	0.23788170516490936	0.08906637877225876	valhalla/distilbart-mnli-12-1	en
It is important to her to enjoy life’s pleasures.	36	0.03062579222023487	0.29801681637763977	0.21285030245780945	0.14860741794109344	0.1608985960483551	0.1490011066198349	valhalla/distilbart-mnli-12-1	en
It is important to her that every person in the world have equal opportunities in life.	37	0.04037291184067726	0.2870277762413025	0.2205207645893097	0.11894521117210388	0.2058245688676834	0.12730874121189117	valhalla/distilbart-mnli-12-1	en
It is important to her to be humble.	38	0.01849057897925377	0.1830306053161621	0.2561158835887909	0.19308410584926605	0.2229454219341278	0.12633340060710907	valhalla/distilbart-mnli-12-1	en
It is important to her to figure things out herself.	39	0.021777914837002754	0.205050989985466	0.25909623503685	0.17008957266807556	0.16511492431163788	0.1788702756166458	valhalla/distilbart-mnli-12-1	en
It is important to her to honor the traditional practices of her culture.	40	0.053314853459596634	0.4702287018299103	0.16193139553070068	0.0921410471200943	0.13053962588310242	0.09184442460536957	valhalla/distilbart-mnli-12-1	en
It is important to her to be the one who tells others what to do.	41	0.029448509216308594	0.13925863802433014	0.25072506070137024	0.10618948936462402	0.2818315923213959	0.19254672527313232	valhalla/distilbart-mnli-12-1	en
It is important to her to obey all the laws.	42	0.026709649711847305	0.172045037150383	0.23939330875873566	0.12582726776599884	0.2968938946723938	0.13913081586360931	valhalla/distilbart-mnli-12-1	en
It is important to her to have all sorts of new experiences.	43	0.03123069368302822	0.27876660227775574	0.2582469880580902	0.1156129240989685	0.14865094423294067	0.16749180853366852	valhalla/distilbart-mnli-12-1	en
It is important to her to own expensive things that show her wealth	44	0.06363224238157272	0.3513815999031067	0.17254985868930817	0.06038547307252884	0.24059055745601654	0.11146033555269241	valhalla/distilbart-mnli-12-1	en
It is important to her to protect the natural environment from destruction or pollution.	45	0.04547256976366043	0.43749359250068665	0.1675778478384018	0.12410452961921692	0.11639119684696198	0.10896022617816925	valhalla/distilbart-mnli-12-1	en
It is important to her to take advantage of every opportunity to have fun.	46	0.020281242206692696	0.1877470761537552	0.25760161876678467	0.15281572937965393	0.18515630066394806	0.1963980793952942	valhalla/distilbart-mnli-12-1	en
It is important to her to concern herself with every need of her dear ones.	47	0.0341000035405159	0.30427923798561096	0.16832339763641357	0.14874424040317535	0.179694265127182	0.1648588329553604	valhalla/distilbart-mnli-12-1	en
It is important to her that people recognize what she achieves.	48	0.02816036343574524	0.3550524413585663	0.19918465614318848	0.11314990371465683	0.20403966307640076	0.1004129946231842	valhalla/distilbart-mnli-12-1	en
It is important to her never to be humiliated.	49	0.055640507489442825	0.34913045167922974	0.19947347044944763	0.11405795812606812	0.16039156913757324	0.12130607664585114	valhalla/distilbart-mnli-12-1	en
It is important to her that her country protect itself against all threats.	50	0.051392484456300735	0.40000346302986145	0.17898553609848022	0.1123984158039093	0.1550641804933548	0.1021558865904808	valhalla/distilbart-mnli-12-1	en
It is important to her never to make other people angry.	51	0.04409398138523102	0.31512928009033203	0.18729278445243835	0.14056825637817383	0.16174061596393585	0.1511751115322113	valhalla/distilbart-mnli-12-1	en
It is important to her that everyone be treated justly, even people she doesn’t know.	52	0.04372546449303627	0.25235459208488464	0.22281654179096222	0.12173742800951004	0.17489975690841675	0.18446621298789978	valhalla/distilbart-mnli-12-1	en
It is important to her to avoid anything dangerous.	53	0.032998260110616684	0.26867789030075073	0.2312176525592804	0.1407342106103897	0.18435616791248322	0.14201577007770538	valhalla/distilbart-mnli-12-1	en
It is important to her to be satisfied with what she has and not ask for more.	54	0.02509322203695774	0.1606305092573166	0.260410875082016	0.1506509631872177	0.24625447392463684	0.1569598913192749	valhalla/distilbart-mnli-12-1	en
It is important to her that all her friends and family can rely on her completely.	55	0.03993676230311394	0.24032391607761383	0.24126824736595154	0.13168828189373016	0.17469178140163422	0.17209100723266602	valhalla/distilbart-mnli-12-1	en
It is important to her to be free to choose what she does by herself.	56	0.033089108765125275	0.3545079231262207	0.19271491467952728	0.09116296470165253	0.22620895504951477	0.10231608897447586	valhalla/distilbart-mnli-12-1	en
It is important to her to accept people even when she disagrees with them.	57	0.04425360634922981	0.3466852009296417	0.1699255108833313	0.14787554740905762	0.16440926492214203	0.12685087323188782	valhalla/distilbart-mnli-12-1	en
It is important to her to form her views independently.	1	0.09436389058828354	0.24997980892658234	0.19929304718971252	0.20589220523834229	0.14471261203289032	0.10575846582651138	cross-encoder/nli-distilroberta-base	en
It is important to her that her country is secure and stable.	2	0.08560363203287125	0.22427108883857727	0.1937665045261383	0.24151289463043213	0.12974034249782562	0.12510550022125244	cross-encoder/nli-distilroberta-base	en
It is important to her to have a good time.	3	0.06841331720352173	0.2001848667860031	0.20743313431739807	0.28747451305389404	0.12462661415338516	0.11186753958463669	cross-encoder/nli-distilroberta-base	en
It is important to her to avoid upsetting other people.	4	0.10827374458312988	0.3020140826702118	0.18602798879146576	0.19020326435565948	0.11337927728891373	0.10010167211294174	cross-encoder/nli-distilroberta-base	en
It is important to her that the weak and vulnerable in society be protected.	5	0.11827664822340012	0.3640882074832916	0.16161547601222992	0.16139480471611023	0.09818671643733978	0.09643813222646713	cross-encoder/nli-distilroberta-base	en
It is important to her that people do what she says they should.	6	0.07679876685142517	0.1956109255552292	0.20787353813648224	0.2347470223903656	0.14955127239227295	0.13541848957538605	cross-encoder/nli-distilroberta-base	en
It is important to her never to think she deserves more than other people.	7	0.14506228268146515	0.3699725568294525	0.15290023386478424	0.15163028240203857	0.0886746197938919	0.09176000207662582	cross-encoder/nli-distilroberta-base	en
It is important to her to care for nature.	8	0.11098331212997437	0.32095950841903687	0.1772899031639099	0.15827378630638123	0.12345800548791885	0.10903551429510117	cross-encoder/nli-distilroberta-base	en
It is important to her that no one should ever shame her.	9	0.1275644153356552	0.2993488609790802	0.16450615227222443	0.19659064710140228	0.09902172535657883	0.11296822130680084	cross-encoder/nli-distilroberta-base	en
It is important to her always to look for different things to do.	10	0.10688664019107819	0.23388174176216125	0.18601872026920319	0.21507999300956726	0.12573474645614624	0.13239823281764984	cross-encoder/nli-distilroberta-base	en
It is important to her to take care of people she is close to.	11	0.0710524395108223	0.18925046920776367	0.19376277923583984	0.2494978904724121	0.14204531908035278	0.1543911248445511	cross-encoder/nli-distilroberta-base	en
It is important to her to have the power that money can bring.	12	0.08592978864908218	0.23249858617782593	0.2058253139257431	0.19896553456783295	0.12831348180770874	0.14846721291542053	cross-encoder/nli-distilroberta-base	en
It is very important to her to avoid disease and protect her health.	13	0.10182725638151169	0.26311060786247253	0.18697574734687805	0.1743069738149643	0.12671375274658203	0.1470656841993332	cross-encoder/nli-distilroberta-base	en
It is important to her to be tolerant toward all kinds of people and groups.	14	0.08606705814599991	0.20141099393367767	0.1417877972126007	0.3397122323513031	0.12500996887683868	0.10601189732551575	cross-encoder/nli-distilroberta-base	en
It is important to her never to violate rules or regulations.	15	0.10098960995674133	0.24741804599761963	0.202584907412529	0.1985241323709488	0.1225154772400856	0.12796786427497864	cross-encoder/nli-distilroberta-base	en
It is important to her to make her own decisions about her life.	16	0.10016410797834396	0.2791382968425751	0.2047535926103592	0.19060015678405762	0.1261964738368988	0.09914735704660416	cross-encoder/nli-distilroberta-base	en
It is important to her to have ambitions in life.	17	0.0847775936126709	0.2402244210243225	0.19148632884025574	0.20492705702781677	0.14637473225593567	0.13220983743667603	cross-encoder/nli-distilroberta-base	en
It is important to her to maintain traditional values and ways of thinking.	18	0.0846078097820282	0.207403764128685	0.19679006934165955	0.2366197258234024	0.13613136112689972	0.13844723999500275	cross-encoder/nli-distilroberta-base	en
It is important to her that people she knows have full confidence in her.	19	0.058645766228437424	0.14943833649158478	0.18975764513015747	0.2721160650253296	0.16357830166816711	0.16646388173103333	cross-encoder/nli-distilroberta-base	en
It is important to her to be wealthy.	20	0.09778878092765808	0.31983065605163574	0.16423910856246948	0.16426774859428406	0.12222060561180115	0.1316530853509903	cross-encoder/nli-distilroberta-base	en
It is important to her to take part in activities to defend nature.	21	0.095368392765522	0.21684934198856354	0.2159503549337387	0.19479145109653473	0.1305057555437088	0.14653471112251282	cross-encoder/nli-distilroberta-base	en
It is important to her never to annoy anyone.	22	0.14981059730052948	0.34138646721839905	0.15687033534049988	0.17908361554145813	0.07673775404691696	0.09611133486032486	cross-encoder/nli-distilroberta-base	en
It is important to her to develop her own opinions.	23	0.1018141582608223	0.2887430489063263	0.19671984016895294	0.1831202358007431	0.13542389869689941	0.09417882561683655	cross-encoder/nli-distilroberta-base	en
It is important to her to protect her public image.	24	0.10382499545812607	0.27257782220840454	0.18613660335540771	0.16754212975502014	0.14380764961242676	0.12611083686351776	cross-encoder/nli-distilroberta-base	en
It is very important to her to help the people dear to her.	25	0.05938861146569252	0.16024115681648254	0.19684571027755737	0.23835481703281403	0.15607506036758423	0.189094677567482	cross-encoder/nli-distilroberta-base	en
It is important to her to be personally safe and secure.	26	0.10142307728528976	0.2702544331550598	0.20310929417610168	0.18709874153137207	0.1271970570087433	0.1109173372387886	cross-encoder/nli-distilroberta-base	en
It is important to her to be a dependable and trustworthy friend.	27	0.07086101174354553	0.17952415347099304	0.19033998250961304	0.22864647209644318	0.16326868534088135	0.16735965013504028	cross-encoder/nli-distilroberta-base	en
It is important to her to take risks that make life exciting.	28	0.09046650677919388	0.2617807984352112	0.2029961794614792	0.1827050745487213	0.12763884663581848	0.13441258668899536	cross-encoder/nli-distilroberta-base	en
It is important to her to have the power to make people do what she wants.	29	0.09747935831546783	0.25670719146728516	0.165659099817276	0.18014688789844513	0.1725541055202484	0.12745332717895508	cross-encoder/nli-distilroberta-base	en
It is important to her to plan her activities independently.	30	0.08699258416891098	0.22834289073944092	0.21981662511825562	0.19775357842445374	0.15263579785823822	0.11445856839418411	cross-encoder/nli-distilroberta-base	en
It is important to her to follow rules even when no-one is watching.	31	0.11315097659826279	0.2716533839702606	0.16324372589588165	0.20510552823543549	0.12011754512786865	0.1267288625240326	cross-encoder/nli-distilroberta-base	en
It is important to her to be very successful.	32	0.07978665828704834	0.252397358417511	0.1858886182308197	0.1897752434015274	0.12249362468719482	0.16965854167938232	cross-encoder/nli-distilroberta-base	en
It is important to her to follow her family’s customs or the customs of a religion.	33	0.09154412895441055	0.23026323318481445	0.20620451867580414	0.18651579320430756	0.14085617661476135	0.1446162462234497	cross-encoder/nli-distilroberta-base	en
It is important to her to listen to and understand people who are different from her.	34	0.14099757373332977	0.3647199869155884	0.16209398210048676	0.13848327100276947	0.11535954475402832	0.0783456563949585	cross-encoder/nli-distilroberta-base	en
It is important to her to have a strong state that can defend its citizens.	35	0.08673715591430664	0.24422653019428253	0.17264233529567719	0.21386966109275818	0.1452968418598175	0.13722744584083557	cross-encoder/nli-distilroberta-base	en
It is important to her to enjoy life’s pleasures.	36	0.05720946565270424	0.14978235960006714	0.23398128151893616	0.2609456181526184	0.1461954414844513	0.15188582241535187	cross-encoder/nli-distilroberta-base	en
It is important to her that every person in the world have equal opportunities in life.	37	0.08792691677808762	0.23989011347293854	0.16512787342071533	0.2163229137659073	0.1487812101840973	0.14195092022418976	cross-encoder/nli-distilroberta-base	en
It is important to her to be humble.	38	0.1164088323712349	0.31733328104019165	0.16609734296798706	0.25395339727401733	0.08241591602563858	0.0637911856174469	cross-encoder/nli-distilroberta-base	en
It is important to her to figure things out herself.	39	0.1050795391201973	0.29301464557647705	0.20320993661880493	0.1824634075164795	0.12602956593036652	0.0902029350399971	cross-encoder/nli-distilroberta-base	en
It is important to her to honor the traditional practices of her culture.	40	0.07778313755989075	0.17874975502490997	0.18914000689983368	0.22313173115253448	0.15546630322933197	0.17572908103466034	cross-encoder/nli-distilroberta-base	en
It is important to her to be the one who tells others what to do.	41	0.07676207274198532	0.2142825722694397	0.19257593154907227	0.21334777772426605	0.15567202866077423	0.14735960960388184	cross-encoder/nli-distilroberta-base	en
It is important to her to obey all the laws.	42	0.08737817406654358	0.20037388801574707	0.19064480066299438	0.21032273769378662	0.15712286531925201	0.15415750443935394	cross-encoder/nli-distilroberta-base	en
It is important to her to have all sorts of new experiences.	43	0.0873890146613121	0.21499569714069366	0.2008475512266159	0.22266824543476105	0.14151796698570251	0.13258157670497894	cross-encoder/nli-distilroberta-base	en
It is important to her to own expensive things that show her wealth	44	0.09646091610193253	0.251792311668396	0.18780677020549774	0.18762141466140747	0.12356603145599365	0.15275250375270844	cross-encoder/nli-distilroberta-base	en
It is important to her to protect the natural environment from destruction or pollution.	45	0.09282153099775314	0.2455950379371643	0.19529598951339722	0.1898362934589386	0.13542510569095612	0.14102599024772644	cross-encoder/nli-distilroberta-base	en
It is important to her to take advantage of every opportunity to have fun.	46	0.07932445406913757	0.18773998320102692	0.2095424085855484	0.23506025969982147	0.13976110517978668	0.14857175946235657	cross-encoder/nli-distilroberta-base	en
It is important to her to concern herself with every need of her dear ones.	47	0.08516395092010498	0.23398397862911224	0.17644111812114716	0.2006291002035141	0.15858152508735657	0.14520026743412018	cross-encoder/nli-distilroberta-base	en
It is important to her that people recognize what she achieves.	48	0.06565491855144501	0.18425822257995605	0.20855742692947388	0.2257634997367859	0.15947888791561127	0.15628701448440552	cross-encoder/nli-distilroberta-base	en
It is important to her never to be humiliated.	49	0.1278403401374817	0.3335813879966736	0.1750495433807373	0.16802538931369781	0.09421602636575699	0.10128727555274963	cross-encoder/nli-distilroberta-base	en
It is important to her that her country protect itself against all threats.	50	0.11763909459114075	0.2682415843009949	0.18290825188159943	0.18063655495643616	0.1262325644493103	0.12434191256761551	cross-encoder/nli-distilroberta-base	en
It is important to her never to make other people angry.	51	0.11035788059234619	0.2741861045360565	0.19875431060791016	0.21135245263576508	0.09984883666038513	0.10550041496753693	cross-encoder/nli-distilroberta-base	en
It is important to her that everyone be treated justly, even people she doesn’t know.	52	0.12849387526512146	0.2961227297782898	0.17785301804542542	0.18867892026901245	0.09531690180301666	0.11353456974029541	cross-encoder/nli-distilroberta-base	en
It is important to her to avoid anything dangerous.	53	0.13534584641456604	0.33923521637916565	0.16474150121212006	0.15444287657737732	0.09905696660280228	0.10717764496803284	cross-encoder/nli-distilroberta-base	en
It is important to her to be satisfied with what she has and not ask for more.	54	0.10915122926235199	0.26416313648223877	0.1755480021238327	0.19540604948997498	0.15005074441432953	0.10568083822727203	cross-encoder/nli-distilroberta-base	en
It is important to her that all her friends and family can rely on her completely.	55	0.0869210809469223	0.23497849702835083	0.16174203157424927	0.21865369379520416	0.15047918260097504	0.1472255289554596	cross-encoder/nli-distilroberta-base	en
It is important to her to be free to choose what she does by herself.	56	0.10948187112808228	0.28998929262161255	0.1791306883096695	0.1898227483034134	0.1338900327682495	0.09768543392419815	cross-encoder/nli-distilroberta-base	en
It is important to her to accept people even when she disagrees with them.	57	0.10199302434921265	0.2460709661245346	0.18963441252708435	0.21104313433170319	0.12289373576641083	0.12836463749408722	cross-encoder/nli-distilroberta-base	en
It is important to her to form her views independently.	1	0.050518546253442764	0.12541094422340393	0.32162320613861084	0.1672459840774536	0.16661883890628815	0.16858252882957458	microsoft/deberta-base-mnli	en
It is important to her that her country is secure and stable.	2	0.06125199422240257	0.1477714478969574	0.2759215235710144	0.13596485555171967	0.2327357530593872	0.14635439217090607	microsoft/deberta-base-mnli	en
It is important to her to have a good time.	3	0.038260117173194885	0.0832400694489479	0.2520155608654022	0.1931494027376175	0.26755526661872864	0.16577966511249542	microsoft/deberta-base-mnli	en
It is important to her to avoid upsetting other people.	4	0.0644349455833435	0.13168562948703766	0.27072691917419434	0.1456386297941208	0.2428823858499527	0.1446315348148346	microsoft/deberta-base-mnli	en
It is important to her that the weak and vulnerable in society be protected.	5	0.03875808045268059	0.0815373882651329	0.2308225929737091	0.18165384232997894	0.2489069700241089	0.21832115948200226	microsoft/deberta-base-mnli	en
It is important to her that people do what she says they should.	6	0.0884643942117691	0.1708681583404541	0.23374517261981964	0.13252422213554382	0.23830285668373108	0.13609528541564941	microsoft/deberta-base-mnli	en
It is important to her never to think she deserves more than other people.	7	0.12130802124738693	0.2529600262641907	0.19791796803474426	0.11646262556314468	0.1716690957546234	0.13968217372894287	microsoft/deberta-base-mnli	en
It is important to her to care for nature.	8	0.04117343947291374	0.09126658737659454	0.24283640086650848	0.17358775436878204	0.28003352880477905	0.17110227048397064	microsoft/deberta-base-mnli	en
It is important to her that no one should ever shame her.	9	0.08605929464101791	0.22286002337932587	0.22334438562393188	0.11469202488660812	0.23613341152668	0.11691085994243622	microsoft/deberta-base-mnli	en
